date,time,value
2019-09-16,11:42:00,25.76537466795535
2019-09-19,09:13:00,13.562785645334248
2019-09-18,13:19:00,15.97207911309456
2019-09-18,13:01:00,16.018179924935037
2019-09-10,12:01:00,27.249587951980395
2019-08-26,13:23:00,9.261684797660203
2019-08-30,13:08:00,9.205994985685283
2019-09-18,17:20:00,15.37993989994786
2019-08-29,15:14:00,8.000060201593456
2019-08-28,15:56:00,7.040916752337616
2019-09-05,09:27:00,1.3383148782050958
2019-08-28,16:20:00,7.050030961800772
2019-08-28,12:15:00,6.973546013793813
2019-08-21,10:18:00,20.027527751326595
2019-08-29,15:34:00,8.018081986810651
2019-09-11,16:32:00,34.16775460299981
2019-09-06,14:03:00,0.7384285375570427
2019-08-23,14:12:00,17.328017507268168
2019-08-23,13:51:00,17.35980150233022
2019-09-06,16:58:00,0.9049511315755296
2019-09-19,16:24:00,13.06282087226235
2019-09-11,15:26:00,33.98420176984401
2019-09-06,16:26:00,0.8706705086848592
2019-08-30,14:38:00,9.281274133280624
2019-08-20,10:38:00,19.574770842367247
2019-08-29,14:45:00,7.974044551409084
2019-09-05,10:56:00,1.22849175563113
2019-08-20,12:25:00,19.652858037569693
2019-08-26,10:41:00,9.53941278865723
2019-09-09,16:21:00,20.35876234877522
2019-09-10,17:11:00,28.833988006044898
2019-09-16,15:52:00,24.86459911095986
2019-09-16,10:24:00,26.045570457889237
2019-08-22,09:47:00,19.355337775048827
2019-09-19,09:34:00,13.533373419350765
2019-08-29,09:59:00,7.726370797092204
2019-09-04,11:08:00,3.5615182339364853
2019-08-29,11:30:00,7.803220805761881
2019-09-17,09:54:00,21.016832921743365
2019-09-11,13:56:00,33.723475481092294
2019-09-17,11:18:00,20.728286665336462
2019-09-10,14:01:00,27.877833828510838
2019-09-13,13:48:00,36.58196872332513
2019-08-21,15:40:00,19.965297173380225
2019-09-16,10:40:00,25.98814220432204
2019-08-19,11:14:00,17.816539395735727
2019-09-02,13:44:00,8.207737903090388
2019-09-17,09:22:00,21.127329630670125
2019-09-10,13:17:00,27.64956693678084
2019-08-27,09:46:00,7.5832168375061775
2019-09-04,13:38:00,3.277491798682701
2019-09-02,14:52:00,8.118116883114931
2019-09-03,17:41:00,5.551718300390852
2019-08-19,11:58:00,17.89335419062478
2019-09-12,16:40:00,36.64319602953676
2019-09-03,13:22:00,6.015288965112157
2019-09-03,17:15:00,5.598987205428973
2019-09-02,17:04:00,7.939210016397679
2019-08-19,09:41:00,17.649335948002207
2019-08-29,15:07:00,7.993767784421769
2019-08-26,14:33:00,9.144979078943427
2019-08-20,15:29:00,19.769677883338364
2019-09-18,09:14:00,16.620616272465544
2019-08-26,16:31:00,8.953048850547386
2019-08-20,16:28:00,19.80251938970401
2019-09-06,09:17:00,0.5721215633132943
2019-09-11,16:18:00,34.129357561735745
2019-09-19,14:32:00,13.171262538553016
2019-09-10,17:29:00,28.921962848388052
2019-09-04,15:41:00,3.04830453631448
2019-09-09,14:20:00,19.607503951245786
2019-09-10,10:11:00,26.658483892027746
2019-08-23,15:10:00,17.239444162794616
2019-09-12,11:56:00,36.382800690629395
2019-09-06,15:18:00,0.8035576707113758
2019-09-03,09:54:00,6.375194985128196
2019-08-23,15:32:00,17.20554638785852
2019-09-19,13:05:00,13.266101612149455
2019-08-22,14:24:00,19.108659087119648
2019-08-20,17:27:00,19.83314332077428
2019-09-10,11:43:00,27.153828392092873
2019-08-30,10:14:00,9.055115484309997
2019-09-04,15:05:00,3.1149777577169595
2019-09-19,10:55:00,13.424642363947447
2019-08-19,17:03:00,18.385890407988228
2019-09-11,13:02:00,33.56122923551656
2019-09-12,12:54:00,36.444557890565406
2019-08-20,13:26:00,19.69401846579956
2019-09-16,09:14:00,26.296485786893147
2019-08-20,16:16:00,19.79601987520765
2019-09-10,14:31:00,28.03204043678268
2019-09-19,13:45:00,13.221360540205414
2019-09-10,09:33:00,26.451094955959924
2019-09-06,17:30:00,0.9409802238898752
2019-09-11,16:07:00,34.09898532102346
2019-09-12,17:29:00,36.67754320069325
2019-08-28,12:23:00,6.975443080055188
2019-09-03,13:12:00,6.032852391910501
2019-09-13,14:03:00,36.56993241533597
2019-09-16,09:20:00,26.27500150618626
2019-08-22,16:24:00,18.991111736263296
2019-08-28,14:06:00,7.003566644340769
2019-09-12,10:41:00,36.29633668002226
2019-09-11,13:47:00,33.69673794143234
2019-09-18,17:17:00,15.387014963402073
2019-08-26,10:38:00,9.544652083736755
2019-09-11,16:24:00,34.145848875422224
2019-08-30,15:27:00,9.321358640268304
2019-09-20,10:23:00,12.884711925411134
2019-08-27,11:24:00,7.487956050408963
2019-09-03,11:12:00,6.241580977122866
2019-09-16,10:13:00,26.08503678865453
2019-09-17,11:56:00,20.598505714384252
2019-09-19,10:05:00,13.490871625647685
2019-09-02,11:31:00,8.377895905781154
2019-08-26,11:16:00,9.478539714287482
2019-08-27,11:55:00,7.459239390191878
2019-08-29,15:40:00,8.023500811356055
2019-08-26,09:35:00,9.655449310724324
2019-09-10,16:00:00,28.482478248556113
2019-09-06,12:39:00,0.6763145957066414
2019-09-20,09:24:00,12.850567427863767
2019-08-23,13:46:00,17.36734660849443
2019-09-10,13:30:00,27.717265866871056
2019-09-03,17:06:00,5.615312452554619
2019-09-11,15:40:00,34.023676229487464
2019-08-26,15:29:00,9.053125373713897
2019-09-02,14:46:00,8.126094938952061
2019-09-13,12:44:00,36.630484241059385
2019-09-16,16:07:00,24.810487164789485
2019-08-22,17:40:00,18.91340665750309
2019-08-21,10:15:00,20.027836972558557
2019-08-30,16:34:00,9.375058253830725
2019-08-27,14:42:00,7.316626121824761
2019-09-10,09:26:00,26.412719320336873
2019-09-16,16:14:00,24.78523441852865
2019-09-13,10:30:00,36.71704053693582
2019-09-05,17:09:00,0.8445635826068829
2019-08-20,12:40:00,19.663204474462255
2019-09-13,10:01:00,36.733072976191785
2019-08-30,13:42:00,9.23467536548307
2019-09-06,16:17:00,0.8613419552431205
2019-09-10,11:03:00,26.93965987274845
2019-09-06,11:48:00,0.644069820489779
2019-09-17,10:02:00,20.98925707700544
2019-09-16,17:33:00,24.500250119641628
2019-09-06,15:10:00,0.7961694181409125
2019-08-20,17:34:00,19.836630180984994
2019-09-10,09:49:00,26.53861030740006
2019-09-10,14:34:00,28.04739635951891
2019-09-04,17:54:00,2.8053589730080573
2019-08-28,13:04:00,6.985821874280761
2019-09-04,16:31:00,2.956319870114665
2019-09-09,12:06:00,18.77209011857762
2019-08-21,10:14:00,20.02793892112732
2019-09-03,09:33:00,6.410884024415264
2019-09-17,12:32:00,20.476007788304447
2019-09-09,15:17:00,19.96185880839988
2019-09-06,09:32:00,0.5777261896761567
2019-09-06,15:49:00,0.8331924716086916
2019-09-10,10:44:00,26.837279103998732
2019-08-20,12:28:00,19.6549390893991
2019-09-20,12:34:00,12.980133383931635
2019-08-27,15:06:00,7.297844882323417
2019-09-02,17:24:00,7.9115443129500065
2019-09-11,13:55:00,33.720510629212484
2019-08-19,11:08:00,17.805950876098798
2019-08-30,15:07:00,9.305077857464278
2019-08-27,12:51:00,7.409124439831767
2019-08-26,09:59:00,9.613068542283006
2019-09-16,09:19:00,26.2785825315753
2019-08-29,17:03:00,8.099001939492673
2019-09-09,12:30:00,18.921904635828522
2019-09-09,12:53:00,19.065411826483377
2019-09-20,14:51:00,13.109432982243572
2019-08-19,14:56:00,18.189223253174852
2019-08-27,14:46:00,7.313465482821868
2019-08-22,16:51:00,18.963793123373986
2019-08-22,16:48:00,18.96684419492656
2019-09-02,11:13:00,8.400394437457656
2019-08-30,16:41:00,9.380591433053864
2019-08-22,11:01:00,19.292863033036877
2019-08-22,10:35:00,19.315101481107934
2019-08-29,13:12:00,7.891623189409572
2019-09-16,17:55:00,24.420902621728274
2019-09-16,17:43:00,24.46418173581222
2019-09-19,16:02:00,13.082892306789766
2019-09-02,11:41:00,8.3653415765663
2019-09-03,17:51:00,5.533495829822261
2019-09-19,13:39:00,13.227948859085426
2019-08-29,13:08:00,7.888115161011371
2019-08-29,09:50:00,7.718882998374723
2019-09-11,12:41:00,33.496950928590806
2019-08-28,13:00:00,6.984761298898661
2019-09-12,10:38:00,36.2927224695254
2019-09-06,17:42:00,0.954945128675326
2019-09-09,16:42:00,20.48874074837363
2019-09-06,10:21:00,0.5983840520515957
2019-09-16,12:38:00,25.563889733244626
2019-09-02,15:35:00,8.060545980392208
2019-08-23,12:55:00,17.443809570201825
2019-09-19,15:26:00,13.117038611868072
2019-09-20,10:44:00,12.898179653046382
2019-09-03,10:08:00,6.351334902638007
2019-09-18,13:08:00,16.000221808953974
2019-09-11,17:21:00,34.29986891482533
2019-08-28,10:18:00,6.9507035321868695
2019-08-30,15:29:00,9.322980516539653
2019-08-30,15:13:00,9.30997386374616
2019-09-19,14:50:00,13.152789560978535
2019-09-12,11:10:00,36.330655840309895
2019-09-19,17:04:00,13.027885732925961
2019-09-12,14:50:00,36.554815574226495
2019-08-20,10:54:00,19.586926894698983
2019-08-28,15:23:00,7.02894177706687
2019-09-06,16:03:00,0.8471024728068342
2019-09-06,12:06:00,0.6549842172316656
2019-08-19,15:23:00,18.23203381149085
2019-08-30,16:03:00,9.350376377856836
2019-09-17,17:12:00,19.53979098783984
2019-09-20,13:04:00,13.005842331372762
2019-08-27,16:37:00,7.230657631833719
2019-09-16,16:40:00,24.691437687269516
2019-08-19,15:42:00,18.261835417534424
2019-09-20,11:31:00,12.930842248648519
2019-09-06,12:19:00,0.6631824251063989
2019-08-21,17:42:00,19.92696872558444
2019-08-22,16:32:00,18.983050442079264
2019-09-17,13:13:00,20.337050030409547
2019-09-11,13:05:00,33.57035771169681
2019-08-27,14:04:00,7.347255570266366
2019-08-28,12:27:00,6.976407385390448
2019-09-12,17:49:00,36.690678241604964
2019-08-21,15:10:00,19.97349595275377
2019-09-05,14:19:00,1.0034479752586964
2019-08-21,17:46:00,19.92557743633436
2019-08-26,15:46:00,9.025513666265915
2019-09-10,15:34:00,28.351998176975012
2019-09-19,09:23:00,13.548717523732865
2019-09-16,13:32:00,25.369402498379802
2019-09-10,15:52:00,28.442429472095753
2019-09-03,11:59:00,6.1602801741814694
2019-09-04,13:24:00,3.3038112351105284
2019-09-19,16:30:00,13.057452135452893
2019-09-20,16:03:00,13.189727631600507
2019-09-13,16:16:00,36.452246965720676
2019-08-28,15:29:00,7.031070645922312
2019-08-28,11:56:00,6.969209860449724
2019-08-22,12:52:00,19.194447029307703
2019-09-03,16:40:00,5.662366379162959
2019-09-05,09:54:00,1.3043145501211169
2019-08-27,11:32:00,7.480479368880228
2019-08-23,10:34:00,17.650432969699278
2019-08-21,10:39:00,20.025221577086576
2019-09-11,11:20:00,33.242788977248466
2019-08-29,11:53:00,7.822956418032045
2019-09-06,17:40:00,0.9526003803975374
2019-08-28,11:28:00,6.963257951040638
2019-09-18,12:26:00,16.10853988660374
2019-09-11,15:06:00,33.92730494100986
2019-09-03,09:39:00,6.400699572215652
2019-08-30,09:12:00,8.999896963302865
2019-09-06,16:28:00,0.8727621212349552
2019-08-28,09:36:00,6.944799101423465
2019-09-05,09:07:00,1.3638757274373452
2019-08-29,15:41:00,8.024404490539732
2019-09-16,17:29:00,24.514678027646323
2019-09-11,09:51:00,32.952050426060985
2019-09-11,14:37:00,33.84374782537023
2019-09-05,17:51:00,0.8097591442308761
2019-09-09,17:40:00,20.846989125404882
2019-08-19,10:31:00,17.74005000992947
2019-08-23,15:27:00,17.213264889918925
2019-08-20,09:35:00,19.525257619774703
2019-09-20,13:53:00,13.050963951942599
2019-09-11,10:06:00,33.00189684356705
2019-09-09,12:37:00,18.965587920199507
2019-08-30,10:02:00,9.044482059230829
2019-08-20,12:21:00,19.65007414548469
2019-09-19,15:38:00,13.105477546607425
2019-09-02,10:14:00,8.47323907055982
2019-09-13,09:06:00,36.76081863096001
2019-09-02,17:00:00,7.944725698178862
2019-09-03,16:48:00,5.647905379257571
2019-09-16,12:08:00,25.671857290673103
2019-09-16,14:53:00,25.077407989075088
2019-09-05,16:33:00,0.8758292970432141
2019-08-23,09:48:00,17.716301244757034
2019-08-28,12:57:00,6.983972643076923
2019-09-17,10:29:00,20.896334400584927
2019-08-21,09:45:00,20.030650370282316
2019-08-30,16:06:00,9.352777474282924
2019-09-18,09:16:00,16.61514340714573
2019-08-21,16:01:00,19.959268763321525
2019-08-19,16:34:00,18.342031808094205
2019-09-02,15:31:00,8.065930542926145
2019-08-27,13:16:00,7.387491941194357
2019-08-22,13:31:00,19.158543623633737
2019-08-22,16:44:00,18.970906202903745
2019-09-09,17:47:00,20.890147567791377
2019-08-21,17:24:00,19.93312423399602
2019-08-29,16:40:00,8.077983584950884
2019-08-21,09:52:00,20.03003930204737
2019-08-19,10:11:00,17.70399358785581
2019-09-10,09:48:00,26.53314880796162
2019-08-19,13:58:00,18.09542434308256
2019-09-09,16:05:00,20.2596428023142
2019-09-04,12:03:00,3.456888574141808
2019-09-06,13:47:00,0.7257229658642466
2019-09-13,15:22:00,36.502396362079395
2019-09-20,14:53:00,13.111547625699087
2019-09-20,11:07:00,12.913726962583494
2019-09-09,15:45:00,20.135641106490077
2019-09-05,11:35:00,1.1824448073457852
2019-09-19,14:08:00,13.196508998668847
2019-08-28,12:41:00,6.979864922940482
2019-09-06,14:48:00,0.7763973062120151
2019-09-10,17:32:00,28.936579739605413
2019-08-23,09:27:00,17.7461161226777
2019-08-28,17:11:00,7.070510305985978
2019-09-12,09:17:00,36.19058941922137
2019-08-26,14:56:00,9.107088254504315
2019-09-09,11:28:00,18.53476754645953
2019-08-20,15:11:00,19.759214773138012
2019-08-20,16:05:00,19.789981297009184
2019-09-03,17:37:00,5.559000754396983
2019-08-23,16:31:00,17.11382915232106
2019-09-02,09:19:00,8.539889986707554
2019-09-19,10:20:00,13.4707006746524
2019-08-30,12:21:00,9.165892206514734
2019-09-06,12:31:00,0.6709859651032044
2019-09-19,10:02:00,13.494936757778476
2019-08-23,10:42:00,17.63889957045628
2019-09-02,11:08:00,8.406621324819548
2019-08-28,16:01:00,7.042787596179874
2019-09-18,12:11:00,16.147554014081518
2019-09-05,14:07:00,1.0157154642299675
2019-09-16,14:22:00,25.189188536324462
2019-09-18,17:59:00,15.288665273060387
2019-08-30,15:59:00,9.34717079016393
2019-09-04,10:48:00,3.5996846377195246
2019-08-27,15:08:00,7.296299603445285
2019-09-17,11:43:00,20.642850034985603
2019-08-26,12:31:00,9.349696105203655
2019-09-11,15:25:00,33.981371037734974
2019-08-23,09:09:00,17.77154360024082
2019-08-30,14:33:00,9.277146993794377
2019-09-16,13:46:00,25.318953837582736
2019-09-19,11:39:00,13.368756988339145
2019-08-21,13:34:00,19.9964443906404
2019-08-19,16:48:00,18.363282212088134
2019-08-28,16:51:00,7.062300746290037
2019-08-27,16:13:00,7.247753348784717
2019-08-28,12:47:00,6.9813858483017714
2019-09-17,16:57:00,19.58914420491701
2019-09-17,17:19:00,19.51679267028204
2019-08-22,13:58:00,19.133287528653373
2019-09-06,11:03:00,0.6189866301309932
2019-09-03,12:32:00,6.1028478764816025
2019-08-20,13:02:00,19.678113562971927
2019-09-13,15:23:00,36.50149698861201
2019-09-10,09:38:00,26.478473536594
2019-08-19,12:50:00,17.982248016640657
2019-08-28,15:42:00,7.03575716612854
2019-08-19,14:54:00,18.186030544479244
2019-09-13,12:21:00,36.64679132327979
2019-09-04,11:51:00,3.4796732330709834
2019-09-17,11:00:00,20.78992855621057
2019-09-05,12:13:00,1.1388353717535449
2019-08-22,10:08:00,19.33786552969289
2019-09-10,10:53:00,26.88582692741353
2019-09-04,13:05:00,3.3395988216472032
2019-09-13,12:25:00,36.64399829573817
2019-08-22,13:33:00,19.15668399824171
2019-08-27,15:35:00,7.2757384207241245
2019-08-26,10:16:00,9.583176555718296
2019-09-05,17:36:00,0.8219805231856634
2019-09-12,10:56:00,36.314227783742744
2019-09-02,13:37:00,8.21686382202474
2019-08-29,12:33:00,7.857559215021562
2019-08-19,09:58:00,17.680393118353532
2019-09-02,12:00:00,8.341380215487048
2019-09-09,14:19:00,19.601280847170077
2019-09-17,13:26:00,20.293116452393974
2019-08-23,17:16:00,17.043089387358176
2019-08-19,17:19:00,18.40982353232718
2019-08-20,12:14:00,19.645177141945933
2019-09-18,14:23:00,15.810230393731851
2019-09-13,10:51:00,36.70482853514751
2019-08-23,17:37:00,17.009846751383787
2019-08-19,12:49:00,17.98055774492925
2019-09-11,10:04:00,32.995270502962484
2019-08-30,09:20:00,9.007059907548264
2019-09-05,09:03:00,1.3690258455402202
2019-08-23,13:25:00,17.398941206915634
2019-09-03,09:02:00,6.463344577585762
2019-09-02,14:41:00,8.132732968443394
2019-09-03,12:09:00,6.142906638294747
2019-09-04,12:50:00,3.3679058131898554
2019-09-06,14:24:00,0.7557355598720084
2019-09-18,17:12:00,15.398823768010573
2019-09-16,13:53:00,25.293726019802236
2019-09-09,17:33:00,20.80381315303637
2019-08-21,17:40:00,19.927661181737854
2019-08-28,15:45:00,7.036852991701982
2019-09-19,12:09:00,13.331952916013382
2019-08-30,14:27:00,9.272185612994186
2019-09-11,17:49:00,34.37377795551434
2019-08-23,16:08:00,17.149723034510345
2019-09-03,16:44:00,5.65513778788428
2019-08-28,13:13:00,6.988245823531044
2019-09-02,13:31:00,8.224671121494563
2019-09-05,17:39:00,0.8195176027790914
2019-08-28,16:28:00,7.053143995351755
2019-09-18,09:51:00,16.519831337431537
2019-09-19,14:33:00,13.170225855519755
2019-09-06,09:22:00,0.5739525498585029
2019-08-30,15:41:00,9.332687801546175
2019-08-29,13:10:00,7.8898687745696465
2019-08-27,11:57:00,7.4574104139325845
2019-08-21,12:17:00,20.011198909501978
2019-08-19,11:29:00,17.842891125019147
2019-09-16,16:47:00,24.66618494900105
2019-09-19,09:05:00,13.574121496260808
2019-08-23,11:49:00,17.54140658044871
2019-09-16,11:03:00,25.905544167138306
2019-08-20,15:42:00,19.777105355640987
2019-09-06,17:54:00,0.9691589605049012
2019-09-19,09:35:00,13.531985309893036
2019-08-26,12:35:00,9.34288704563351
2019-09-18,17:56:00,15.295639961293695
2019-08-23,17:30:00,17.020943878181296
2019-09-06,12:24:00,0.6664063205102397
2019-09-10,13:15:00,27.63913280293067
2019-08-27,12:56:00,7.404761153592062
2019-08-23,09:15:00,17.763080943757288
2019-09-04,12:23:00,3.418972107073736
2019-08-21,12:01:00,20.013853569408365
2019-09-17,10:19:00,20.9307237722558
2019-08-19,16:02:00,18.29291666867148
2019-09-11,15:27:00,33.987031017674106
2019-09-16,16:45:00,24.67339999219477
2019-09-02,12:13:00,8.324904216235698
2019-08-19,15:10:00,18.21148892855668
2019-08-27,12:34:00,7.424096599496153
2019-08-19,16:05:00,18.297553336985363
2019-09-09,15:20:00,19.98048795044403
2019-09-16,13:08:00,25.455862292458033
2019-09-03,17:39:00,5.555359994831699
2019-09-02,12:20:00,8.316005216059951
2019-09-17,11:48:00,20.625787770363647
2019-09-16,17:37:00,24.48582251917605
2019-09-11,14:28:00,33.81756154986009
2019-09-20,11:36:00,12.934522962528169
2019-08-28,12:53:00,6.982930152024863
2019-09-03,11:14:00,6.238133361368709
2019-08-22,09:51:00,19.35202548983166
2019-08-23,12:19:00,17.497234913838337
2019-09-12,17:24:00,36.674179468427184
2019-09-17,12:57:00,20.391206101963576
2019-09-02,13:04:00,8.259633048357168
2019-09-17,13:05:00,20.36411654847229
2019-08-23,13:38:00,17.3794007278884
2019-09-10,09:30:00,26.434654760272807
2019-09-11,10:24:00,33.061259343579074
2019-09-05,17:00:00,0.8522569660951839
2019-09-18,13:37:00,15.926231868523365
2019-09-17,17:45:00,19.431557224194478
2019-09-10,12:07:00,27.28142162700613
2019-09-16,09:55:00,26.14958951219894
2019-09-05,14:33:00,0.9893067045872312
2019-09-17,12:48:00,20.42170919885188
2019-08-20,09:19:00,19.512262702911304
2019-09-19,12:52:00,13.28105578407756
2019-09-06,14:55:00,0.7826018291573393
2019-09-16,17:13:00,24.57239236295214
2019-09-06,12:10:00,0.6574784877361417
2019-08-19,10:36:00,17.749016444801242
2019-08-26,12:54:00,9.310632204835908
2019-09-11,10:39:00,33.11035094313158
2019-09-05,16:55:00,0.8565666366233997
2019-09-05,09:31:00,1.3332408721678046
2019-09-06,17:01:00,0.9082543389984652
2019-09-19,16:37:00,13.051245796002279
2019-09-17,09:52:00,21.02372993277933
2019-09-17,13:28:00,20.286362914903695
2019-09-12,14:56:00,36.56004065237305
2019-09-11,14:29:00,33.82047710169397
2019-09-04,09:16:00,3.7759313061956825
2019-09-12,09:11:00,36.1826739602596
2019-09-20,10:41:00,12.896213235451741
2019-09-18,11:27:00,16.26298198253535
2019-09-16,13:13:00,25.43785244813052
2019-09-05,12:28:00,1.1219684669633754
2019-09-16,15:14:00,25.001670252487784
2019-09-04,15:06:00,3.113120940017809
2019-08-21,14:45:00,19.979955682866194
2019-08-29,17:57:00,8.14861056010056
2019-08-19,12:21:00,17.932924262855266
2019-09-17,14:35:00,20.060981398388233
2019-08-27,17:06:00,7.210603740133831
2019-08-27,11:31:00,7.481411452210361
2019-08-19,13:07:00,18.01086753150794
2019-09-13,13:24:00,36.600701983092534
2019-09-18,15:25:00,15.656568255990155
2019-08-22,13:16:00,19.17243358764268
2019-09-09,15:03:00,19.87489359055483
2019-08-23,12:25:00,17.48836238303757
2019-09-03,16:50:00,5.644287745207912
2019-09-09,11:15:00,18.453551870413545
2019-09-16,15:10:00,25.016097290750707
2019-08-28,14:33:00,7.012049625168713
2019-09-20,10:11:00,12.877326853145547
2019-08-27,10:56:00,7.51448336713515
2019-09-06,15:54:00,0.8381225890755619
2019-09-10,14:35:00,28.052512367411357
2019-09-09,12:29:00,18.915663678049572
2019-09-04,13:45:00,3.2643485769561447
2019-08-29,12:41:00,7.864521045211814
2019-08-26,10:30:00,9.558640059914234
2019-08-29,15:24:00,8.009063134795332
2019-08-23,10:52:00,17.624450435703558
2019-08-20,17:45:00,19.842046929589085
2019-09-02,11:45:00,8.360308842310722
2019-09-04,16:28:00,2.9618177787638515
2019-09-03,17:29:00,5.573554429748733
2019-08-22,13:51:00,19.13986672592064
2019-08-29,17:02:00,8.098086654185634
2019-09-05,16:28:00,0.880275034827251
2019-09-09,10:55:00,18.32858439515267
2019-08-22,15:09:00,19.0653230183036
2019-08-22,12:35:00,19.20988267901872
2019-08-21,17:10:00,19.937792544581526
2019-09-13,13:01:00,36.61804709463696
2019-09-03,13:04:00,6.04688460925852
2019-08-23,12:51:00,17.449768218153007
2019-08-30,12:38:00,9.180456934496661
2019-08-20,13:00:00,19.676771230818986
2019-09-17,12:40:00,20.448847208428663
2019-08-29,12:07:00,7.835027642555878
2019-08-26,15:41:00,9.033621429528797
2019-08-23,11:24:00,17.577972172411272
2019-09-11,12:25:00,33.44753132149049
2019-08-28,14:37:00,7.013344754387036
2019-08-22,17:53:00,18.899864722352046
2019-09-12,12:17:00,36.40567397148196
2019-09-16,14:25:00,25.178372450387048
2019-08-27,16:49:00,7.222279100223675
2019-08-26,15:38:00,9.03849142653501
2019-08-30,14:06:00,9.254745993170802
2019-08-29,11:02:00,7.779360153802817
2019-08-20,10:48:00,19.58238820079222
2019-09-16,10:23:00,26.049158839413057
2019-09-17,13:23:00,20.303249503153122
2019-09-18,13:40:00,15.918615432512304
2019-08-22,10:17:00,19.330314923645986
2019-09-09,16:51:00,20.544403882633627
2019-08-27,09:54:00,7.575188649805731
2019-09-10,12:11:00,27.30261999582161
2019-08-27,12:22:00,7.434792197853977
2019-09-13,17:21:00,36.3876228905255
2019-08-30,09:49:00,9.032932633626675
2019-08-26,09:52:00,9.625407901338846
2019-08-22,10:06:00,19.33953835434114
2019-09-18,17:27:00,15.363461275751733
2019-09-17,10:36:00,20.872280540535648
2019-09-12,11:33:00,36.35707917409466
2019-09-02,11:19:00,8.392909130382586
2019-09-11,14:15:00,33.77952356998536
2019-09-02,10:08:00,8.480569212816762
2019-08-19,14:23:00,18.13616263895511
2019-09-06,10:45:00,0.6098271087450176
2019-08-30,17:34:00,9.421990739618552
2019-09-12,12:00:00,36.38720247428122
2019-09-13,15:42:00,36.484198399468816
2019-09-04,13:04:00,3.3414845045710857
2019-08-22,12:19:00,19.224290911785797
2019-08-20,15:12:00,19.759801513866442
2019-08-29,14:29:00,7.959752227793848
2019-09-12,16:03:00,36.615214255830175
2019-09-05,09:46:00,1.3143275396565075
2019-09-16,16:48:00,24.662577436031928
2019-08-21,12:49:00,20.005464307120395
2019-09-04,12:07:00,3.449299402164812
2019-09-17,12:04:00,20.571245410075893
2019-09-17,09:15:00,21.15154139773189
2019-09-02,14:05:00,8.180247991621176
2019-08-30,17:57:00,9.439677089001014
2019-09-06,10:56:00,0.6153655860934486
2019-08-29,15:58:00,8.039790343573769
2019-09-03,11:44:00,6.186290988678738
2019-09-10,12:45:00,27.482021060158605
2019-09-04,13:55:00,3.2455920460938645
2019-08-19,11:25:00,17.835880690330036
2019-09-03,17:30:00,5.571736040513182
2019-09-06,09:16:00,0.5717598249750298
2019-09-19,10:50:00,13.431135460579615
2019-09-03,10:16:00,6.3376764761098014
2019-09-05,09:43:00,1.318095735952657
2019-08-19,10:37:00,17.750807445397907
2019-08-30,12:06:00,9.15298652910394
2019-09-13,12:41:00,36.63264516780721
2019-08-21,15:53:00,19.961593337680238
2019-09-18,17:43:00,15.325953276146786
2019-09-06,17:04:00,0.9115729268193412
2019-08-26,17:43:00,8.839035002301781
2019-09-12,13:13:00,36.46382472071739
2019-09-10,17:03:00,28.794738350533947
2019-08-26,09:23:00,9.676717990999453
2019-09-18,17:16:00,15.389375021880507
2019-08-29,17:42:00,8.134795497231421
2019-09-16,12:48:00,25.52788685241425
2019-09-03,14:55:00,5.850732534268718
2019-08-30,15:33:00,9.326220854244756
2019-09-16,12:16:00,25.643072240710662
2019-09-12,14:22:00,36.52981216095964
2019-08-22,14:26:00,19.106752120583973
2019-09-11,14:45:00,33.866923145740664
2019-08-28,09:21:00,6.942991877009766
2019-09-17,10:17:00,20.937605395949138
2019-09-19,15:22:00,13.120931945935487
2019-08-30,10:35:00,9.07365863020984
2019-08-22,12:36:00,19.208978315781888
2019-09-04,11:55:00,3.4720755203881364
2019-09-20,14:44:00,13.10208358257066
2019-09-05,15:36:00,0.9279818437680738
2019-09-16,16:22:00,24.75637391822711
2019-08-29,13:24:00,7.9021663678468785
2019-09-12,11:51:00,36.37726867720275
2019-09-13,17:20:00,36.38865218253589
2019-09-11,13:41:00,33.67884554664652
2019-09-06,10:29:00,0.602101021401388
2019-09-16,17:56:00,24.41729618846816
2019-08-27,11:14:00,7.497366119957587
2019-08-21,15:27:00,19.96890975461789
2019-09-19,14:36:00,13.167123144045865
2019-08-26,11:24:00,9.46469165619022
2019-08-21,16:31:00,19.950244954523285
2019-09-11,17:14:00,34.28121178177902
2019-09-03,09:32:00,6.412580465142731
2019-09-02,16:41:00,7.970845435188268
2019-09-13,15:57:00,36.47025950288193
2019-08-28,11:07:00,6.9591402426685125
2019-09-11,17:11:00,34.273193817559054
2019-09-06,09:50:00,0.5848952752839396
2019-09-17,16:47:00,19.62209983174288
2019-09-03,10:30:00,6.313732229227444
2019-09-05,10:31:00,1.2586832003016524
2019-09-05,13:06:00,1.0801336151643026
2019-09-17,12:49:00,20.418318542041934
2019-08-23,10:47:00,17.631679497315854
2019-09-03,11:02:00,6.2588029645391305
2019-09-03,13:14:00,6.029341762424169
2019-09-12,17:39:00,36.684174666138304
2019-09-03,15:39:00,5.772125369275969
2019-08-28,14:02:00,7.002348519790669
2019-09-04,12:45:00,3.3773516807151696
2019-09-17,13:55:00,20.195334636910275
2019-09-17,14:49:00,20.014102755369123
2019-09-17,11:22:00,20.714602875886275
2019-09-16,12:02:00,25.69344292543849
2019-09-11,15:14:00,33.95013498478279
